student_id,question_id,question_text,reference_answer,student_answer,section,topic,is_correct
STUDENT_096,sectionB_linear_regression_q15,"Data from the IoT Sensor Grid shows that the relationship between Distance Traveled (X) and Remaining Battery Capacity (Y) is non-linear, where the rate of battery depletion slows down as distance increases (diminishing returns). To enable the use of standard Linear Regression, propose a common transformation for the independent variable X.",C,C,Section B,Linear Regression,correct
STUDENT_096,sectionC_c1,"In the past 2 months, I have actively read extra materials, research papers, or attended courses related to the 2 selected technical topics.",,4,Section C,,
STUDENT_096,sectionC_c2,"I still frequently apply or reference the foundational concepts of these 2 topics in my current projects, assignments, or daily technology discussions.",,5,Section C,,
STUDENT_096,sectionC_c3,"I have continued to use GenAI tools (e.g., ChatGPT, Gemini, Copilot) to explore and deepen my understanding of these technical topics over the last 2 months.",,4,Section C,,
STUDENT_096,sectionC_c4,"When encountering a new or difficult problem within these topics nowadays, my first instinct is still to consult an AI tool before looking elsewhere.",,5,Section C,,
STUDENT_096,sectionC_c5,"After 2 months of independent learning, I feel more capable of analyzing and filtering out the biased or inaccurate technical responses generated by AI.",,5,Section C,,
STUDENT_096,sectionC_c6,I now double-check AI-generated code or mathematical formulas against official documentation more rigorously than I did during the course.,,4,Section C,,
STUDENT_096,sectionC_c7,My trust in AI's capacity to explain highly complex computer science models has consolidated and become more stable over time.,,5,Section C,,
STUDENT_096,sectionC_c8,"I feel that I have become less dependent on AI for straight answers, using it more as a brainstorming partner for technical logic.",,5,Section C,,
STUDENT_096,sectionC_c9,"Without AI tools, I would find it significantly harder to solve the structural and algorithmic problems of these 2 selected topics today.",,5,Section C,,
STUDENT_096,sectionC_c10,The AI-supported learning habits I developed during the Intelligent Systems (IS) course have successfully transferred into my self-study routines for other university subjects.,,4,Section C,,
STUDENT_056,sectionA_yearOfStudy,1. Current year of study,,Postgraduate,Section A,,
STUDENT_056,sectionA_gender,2. Gender,,Male,Section A,,
STUDENT_056,sectionA_studentStatus,3. Current status,,Working student,Section A,,
STUDENT_056,sectionA_selfLearningScale,4. Self-learning ability (1-5),,2,Section A,,
STUDENT_056,sectionA_topicFirst,5. First topic selected for assessment,,linear_regression,Section A,,
STUDENT_056,sectionA_topicSecond,6. Second topic selected for assessment,,logistic_regression,Section A,,
STUDENT_056,sectionA_studiedTopic1,7. Studied Topic 1 before?,,Never,Section A,,
STUDENT_056,sectionA_studiedTopic2,8. Studied Topic 2 before?,,Never,Section A,,
STUDENT_056,sectionA_familiarityTopic1Scale,9. Familiarity with Topic 1 (1-5),,1,Section A,,
STUDENT_056,sectionA_familiarityTopic2Scale,10. Familiarity with Topic 2 (1-5),,1,Section A,,
STUDENT_056,sectionA_usedGenAi,11. Used GenAI tools for learning?,,Yes,Section A,,
STUDENT_056,sectionA_aiLearningFrequency,12. Frequency of using AI for learning,,Rarely,Section A,,
STUDENT_056,sectionA_aiToolPrimary,13. AI tool used most,,ChatGPT,Section A,,
STUDENT_056,sectionA_aiStudyPurpose,14. Primary purpose of using AI,,explaining concepts,Section A,,
STUDENT_056,sectionA_attendedAiTraining,15. Attended AI course or workshop?,,No,Section A,,
STUDENT_056,sectionB_linear_regression_q1,What is the primary goal of Simple Linear Regression?,B,B,Section B,Linear Regression,correct
STUDENT_056,sectionB_linear_regression_q2,"In the linear regression equation Y = b0 + b1*X + e, what does b1 represent?",B,C,Section B,Linear Regression,incorrect
STUDENT_056,sectionB_linear_regression_q3,What is the fundamental difference between Simple Linear Regression and Multiple Linear Regression?,B,B,Section B,Linear Regression,correct
STUDENT_056,sectionB_linear_regression_q4,Explain the meaning of a coefficient of determination (R2) value of 0.85 in a model.,B,B,Section B,Linear Regression,correct
STUDENT_056,sectionB_linear_regression_q5,"A model predicts house price (Y) based on square footage (X) with the equation Price = 50,000 + 100 * SqFt. If a house is 2,000 SqFt, what is the predicted price?",A,A,Section B,Linear Regression,correct
STUDENT_056,sectionB_linear_regression_q6,Which loss function is most commonly minimized during the training of a standard Linear Regression model using the Ordinary Least Squares (OLS) method?,C,A,Section B,Linear Regression,incorrect
STUDENT_056,sectionB_linear_regression_q7,"When performing residual analysis, if you observe a distinct pattern (e.g., a parabolic shape) in the plot of residuals versus fitted values, what does this indicate about the linear regression model?",B,B,Section B,Linear Regression,correct
STUDENT_056,sectionB_linear_regression_q8,"Why is it crucial to check for multicollinearity in Multiple Linear Regression, and what statistical measure is often used to detect it?",B,B,Section B,Linear Regression,correct
STUDENT_056,sectionB_linear_regression_q9,"Evaluate the trade-off between using a high-degree polynomial regression model (which perfectly fits the training data) versus a simple linear regression model for future prediction. Which model is generally preferred for generalization, and why?",A,A,Section B,Linear Regression,correct
STUDENT_056,sectionB_linear_regression_q10,"Propose a hypothetical feature transformation (e.g., squaring, logging) for the independent variable X in a dataset where the relationship between X and Y is initially exponential, and briefly explain why this transformation is necessary for Linear Regression.",A,C,Section B,Linear Regression,incorrect
STUDENT_056,sectionB_linear_regression_q11,"The Eco-Routing system estimates the Estimated Time of Arrival (ETA, in minutes, Y) based on Distance (km, X) using the Simple Linear Regression model: Y = 3 + 1.8 * X. If an AEV has a distance of 15 km to cover, what is the predicted ETA?",C,C,Section B,Linear Regression,correct
STUDENT_056,sectionB_linear_regression_q12,"A Multiple Linear Regression (MLR) model predicts the AEV's Energy Consumption (Y, kWh) based on Motor Temperature (X1) and Average Speed (X2). If the coefficient beta 1 (for Motor Temperature) is 0.05, assuming all other factors remain constant, what is the statistical meaning of this finding?",C,C,Section B,Linear Regression,correct
STUDENT_056,sectionB_linear_regression_q13,"Eco-Routing engineers observe that two input variables for the prediction model (Delay Time X1 and Traffic Level X2, both derived from the IoT Sensor Grid) are nearly perfectly correlated (r > 0.95). What severe statistical problem occurs when running Multiple Linear Regression (MLR) with these two variables?",B,D,Section B,Linear Regression,incorrect
STUDENT_056,sectionB_linear_regression_q14,"An MLR model predicting customer satisfaction (Y, scale 1-5) has a very high Coefficient of Determination (R2 = 0.92). However, upon inspecting the Residual Plot, the residual points form a distinct U-shape (parabolic pattern). Which evaluation is correct?",C,C,Section B,Linear Regression,correct
STUDENT_056,sectionB_linear_regression_q15,"Data from the IoT Sensor Grid shows that the relationship between Distance Traveled (X) and Remaining Battery Capacity (Y) is non-linear, where the rate of battery depletion slows down as distance increases (diminishing returns). To enable the use of standard Linear Regression, propose a common transformation for the independent variable X.",C,C,Section B,Linear Regression,correct
STUDENT_056,sectionB_logistic_regression_q1,What is the primary difference between Linear Regression and Logistic Regression regarding the dependent variable (Y)?,A,A,Section B,Logistic Regression,correct
STUDENT_056,sectionB_logistic_regression_q2,Which function is applied in Logistic Regression to map the output of the linear equation into a probability range between 0 and 1?,C,C,Section B,Logistic Regression,correct
STUDENT_056,sectionB_logistic_regression_q3,Why does Logistic Regression use the Sigmoid function instead of directly using the linear equation Y = b0 + b1*X + e?,B,B,Section B,Logistic Regression,correct
STUDENT_056,sectionB_logistic_regression_q4,"In Logistic Regression, the log-odds (logit) is defined as the logarithm of the ratio of the probability of success (p) to the probability of failure (1 - p). What is the formula for the log-odds?",A,A,Section B,Logistic Regression,correct
STUDENT_056,sectionB_logistic_regression_q5,A Logistic Regression model provides a log-odds (logit) value of 0 for a specific customer. What is the calculated probability (p) that this customer belongs to the positive class?,B,C,Section B,Logistic Regression,incorrect
STUDENT_056,sectionB_logistic_regression_q6,Which mathematical function is typically minimized as the cost function (loss function) when training a Logistic Regression model?,C,C,Section B,Logistic Regression,correct
STUDENT_056,sectionB_logistic_regression_q7,How should a coefficient beta be interpreted in Logistic Regression?,C,C,Section B,Logistic Regression,correct
STUDENT_056,sectionB_logistic_regression_q8,"In a classification dataset, if the data points are perfectly separated by a linear boundary, why might training a standard (unregularized) Logistic Regression model lead to numerical issues?",B,B,Section B,Logistic Regression,correct
